obs_id,station_id,episode_id,x_m,y_m,inlet_height_m,site_type,interval_start_utc,interval_end_utc,no2_ug_m3,sigma_ug_m3
STA-E12-ST11-4,ST11,12,176000.0,152000.0,5.00,suburban_background,1707141600,1707145200,8.4638,3.3478
STA-E12-ST11-5,ST11,12,176000.0,152000.0,5.00,suburban_background,1707145200,1707148800,8.0891,3.1828
STA-E12-ST12-0,ST12,12,46000.0,158000.0,9.50,rural_background,1707127200,1707130800,8.3791,3.3981
STA-E12-ST12-1,ST12,12,46000.0,158000.0,9.50,rural_background,1707130800,1707134400,4.0730,3.6233
STA-E12-ST12-2,ST12,12,46000.0,158000.0,9.50,rural_background,1707134400,1707138000,-3.0288,3.2886
STA-E12-ST12-3,ST12,12,46000.0,158000.0,9.50,rural_background,1707138000,1707141600,0.7169,2.8346
STA-E12-ST12-4,ST12,12,46000.0,158000.0,9.50,rural_background,1707141600,1707145200,3.3511,3.4473
STA-E12-ST12-5,ST12,12,46000.0,158000.0,9.50,rural_background,1707145200,1707148800,5.4829,3.0886
STA-E13-ST01-0,ST01,13,14000.0,118000.0,3.50,urban_traffic,1707649200,1707652800,1.4102,3.9526
STA-E13-ST01-1,ST01,13,14000.0,118000.0,3.50,urban_traffic,1707652800,1707656400,-0.2155,3.6724
STA-E13-ST01-2,ST01,13,14000.0,118000.0,3.50,urban_traffic,1707656400,1707660000,1.5399,3.8044
STA-E13-ST01-3,ST01,13,14000.0,118000.0,3.50,urban_traffic,1707660000,1707663600,7.9202,4.0437
STA-E13-ST01-4,ST01,13,14000.0,118000.0,3.50,urban_traffic,1707663600,1707667200,-0.2377,3.2797
STA-E13-ST01-5,ST01,13,14000.0,118000.0,3.50,urban_traffic,1707667200,1707670800,6.6231,3.1516
STA-E13-ST02-0,ST02,13,121500.0,101000.0,4.00,urban_background,1707649200,1707652800,9.7177,2.7107
STA-E13-ST02-1,ST02,13,121500.0,101000.0,4.00,urban_background,1707652800,1707656400,2.5122,3.0982
STA-E13-ST02-2,ST02,13,121500.0,101000.0,4.00,urban_background,1707656400,1707660000,16.1209,3.3165
STA-E13-ST02-3,ST02,13,121500.0,101000.0,4.00,urban_background,1707660000,1707663600,23.3936,2.9155
STA-E13-ST02-4,ST02,13,121500.0,101000.0,4.00,urban_background,1707663600,1707667200,47.4670,4.1602
STA-E13-ST02-5,ST02,13,121500.0,101000.0,4.00,urban_background,1707667200,1707670800,93.6705,7.0985
STA-E13-ST03-0,ST03,13,104000.0,88000.0,3.00,urban_traffic,1707649200,1707652800,17.0333,2.5985
STA-E13-ST03-1,ST03,13,104000.0,88000.0,3.00,urban_traffic,1707652800,1707656400,10.4917,3.1094
STA-E13-ST03-2,ST03,13,104000.0,88000.0,3.00,urban_traffic,1707656400,1707660000,18.1192,3.0295
STA-E13-ST03-3,ST03,13,104000.0,88000.0,3.00,urban_traffic,1707660000,1707663600,33.4686,3.5283
STA-E13-ST03-4,ST03,13,104000.0,88000.0,3.00,urban_traffic,1707663600,1707667200,65.7834,5.0899
STA-E13-ST03-5,ST03,13,104000.0,88000.0,3.00,urban_traffic,1707667200,1707670800,143.3037,10.1801
STA-E13-ST04-0,ST04,13,66000.0,132000.0,5.50,suburban_industrial,1707649200,1707652800,-1.6492,3.2117
STA-E13-ST04-1,ST04,13,66000.0,132000.0,5.50,suburban_industrial,1707652800,1707656400,3.3841,2.7763
STA-E13-ST04-2,ST04,13,66000.0,132000.0,5.50,suburban_industrial,1707656400,1707660000,12.2691,3.1359
STA-E13-ST04-3,ST04,13,66000.0,132000.0,5.50,suburban_industrial,1707660000,1707663600,7.2425,2.9426
STA-E13-ST04-4,ST04,13,66000.0,132000.0,5.50,suburban_industrial,1707663600,1707667200,21.4682,3.1605
STA-E13-ST04-5,ST04,13,66000.0,132000.0,5.50,suburban_industrial,1707667200,1707670800,34.4230,3.5170
STA-E13-ST05-0,ST05,13,191000.0,92000.0,3.50,urban_traffic,1707649200,1707652800,11.3064,2.3950
STA-E13-ST05-1,ST05,13,191000.0,92000.0,3.50,urban_traffic,1707652800,1707656400,15.3550,2.4471
STA-E13-ST05-2,ST05,13,191000.0,92000.0,3.50,urban_traffic,1707656400,1707660000,21.3698,2.4329
STA-E13-ST05-3,ST05,13,191000.0,92000.0,3.50,urban_traffic,1707660000,1707663600,30.7698,2.7604
STA-E13-ST05-4,ST05,13,191000.0,92000.0,3.50,urban_traffic,1707663600,1707667200,59.0155,4.0937
STA-E13-ST05-5,ST05,13,191000.0,92000.0,3.50,urban_traffic,1707667200,1707670800,110.1458,7.7137
STA-E13-ST06-0,ST06,13,209000.0,118000.0,8.00,suburban_background,1707649200,1707652800,1.6789,2.0672
STA-E13-ST06-1,ST06,13,209000.0,118000.0,8.00,suburban_background,1707652800,1707656400,-0.1933,2.5726
STA-E13-ST06-2,ST06,13,209000.0,118000.0,8.00,suburban_background,1707656400,1707660000,0.2466,2.2995
STA-E13-ST06-3,ST06,13,209000.0,118000.0,8.00,suburban_background,1707660000,1707663600,3.2700,2.4440
STA-E13-ST06-4,ST06,13,209000.0,118000.0,8.00,suburban_background,1707663600,1707667200,8.0198,2.2479
STA-E13-ST06-5,ST06,13,209000.0,118000.0,8.00,suburban_background,1707667200,1707670800,8.0235,2.4428
STA-E13-ST07-0,ST07,13,72000.0,24000.0,4.50,rural_background,1707649200,1707652800,2.7840,2.6109
STA-E13-ST07-1,ST07,13,72000.0,24000.0,4.50,rural_background,1707652800,1707656400,1.5869,2.5361
STA-E13-ST07-2,ST07,13,72000.0,24000.0,4.50,rural_background,1707656400,1707660000,3.6942,2.1768
STA-E13-ST07-3,ST07,13,72000.0,24000.0,4.50,rural_background,1707660000,1707663600,6.1108,2.7338
STA-E13-ST07-4,ST07,13,72000.0,24000.0,4.50,rural_background,1707663600,1707667200,21.3822,2.9222
STA-E13-ST07-5,ST07,13,72000.0,24000.0,4.50,rural_background,1707667200,1707670800,40.8059,3.5123
STA-E13-ST08-0,ST08,13,144000.0,28000.0,3.00,rural_traffic,1707649200,1707652800,3.3675,2.8632
STA-E13-ST08-1,ST08,13,144000.0,28000.0,3.00,rural_traffic,1707652800,1707656400,11.4873,2.9183
STA-E13-ST08-2,ST08,13,144000.0,28000.0,3.00,rural_traffic,1707656400,1707660000,9.0403,3.1495
STA-E13-ST08-3,ST08,13,144000.0,28000.0,3.00,rural_traffic,1707660000,1707663600,12.0105,3.3877
STA-E13-ST08-4,ST08,13,144000.0,28000.0,3.00,rural_traffic,1707663600,1707667200,29.7606,4.0255
STA-E13-ST08-5,ST08,13,144000.0,28000.0,3.00,rural_traffic,1707667200,1707670800,58.2911,5.1615
STA-E13-ST09-0,ST09,13,30000.0,66000.0,4.00,suburban_traffic,1707649200,1707652800,6.5759,2.7882
STA-E13-ST09-1,ST09,13,30000.0,66000.0,4.00,suburban_traffic,1707652800,1707656400,10.1343,2.2766
STA-E13-ST09-2,ST09,13,30000.0,66000.0,4.00,suburban_traffic,1707656400,1707660000,16.5201,2.2554
STA-E13-ST09-3,ST09,13,30000.0,66000.0,4.00,suburban_traffic,1707660000,1707663600,11.4698,2.5769
STA-E13-ST09-4,ST09,13,30000.0,66000.0,4.00,suburban_traffic,1707663600,1707667200,29.9582,3.1794
STA-E13-ST09-5,ST09,13,30000.0,66000.0,4.00,suburban_traffic,1707667200,1707670800,58.2000,5.0643
STA-E13-ST10-0,ST10,13,96000.0,60000.0,6.00,rural_background,1707649200,1707652800,16.0184,4.1014
STA-E13-ST10-1,ST10,13,96000.0,60000.0,6.00,rural_background,1707652800,1707656400,21.4380,3.3554
STA-E13-ST10-2,ST10,13,96000.0,60000.0,6.00,rural_background,1707656400,1707660000,21.2348,3.5046
STA-E13-ST10-3,ST10,13,96000.0,60000.0,6.00,rural_background,1707660000,1707663600,34.2588,4.1592
STA-E13-ST10-4,ST10,13,96000.0,60000.0,6.00,rural_background,1707663600,1707667200,69.9792,5.5270
STA-E13-ST10-5,ST10,13,96000.0,60000.0,6.00,rural_background,1707667200,1707670800,119.2612,9.4193
STA-E13-ST11-0,ST11,13,176000.0,152000.0,5.00,suburban_background,1707649200,1707652800,0.1231,3.2808
STA-E13-ST11-1,ST11,13,176000.0,152000.0,5.00,suburban_background,1707652800,1707656400,4.9331,3.2455
STA-E13-ST11-2,ST11,13,176000.0,152000.0,5.00,suburban_background,1707656400,1707660000,2.4216,3.7302
STA-E13-ST11-3,ST11,13,176000.0,152000.0,5.00,suburban_background,1707660000,1707663600,4.8584,3.8802
STA-E13-ST11-4,ST11,13,176000.0,152000.0,5.00,suburban_background,1707663600,1707667200,4.7552,3.2085
STA-E13-ST11-5,ST11,13,176000.0,152000.0,5.00,suburban_background,1707667200,1707670800,9.5149,3.7161
STA-E13-ST12-0,ST12,13,46000.0,158000.0,9.50,rural_background,1707649200,1707652800,-0.0643,2.8143
STA-E13-ST12-1,ST12,13,46000.0,158000.0,9.50,rural_background,1707652800,1707656400,-0.8633,3.2814
STA-E13-ST12-2,ST12,13,46000.0,158000.0,9.50,rural_background,1707656400,1707660000,6.9148,2.8904
STA-E13-ST12-3,ST12,13,46000.0,158000.0,9.50,rural_background,1707660000,1707663600,1.8991,3.3262
STA-E13-ST12-4,ST12,13,46000.0,158000.0,9.50,rural_background,1707663600,1707667200,2.2612,3.2687
STA-E13-ST12-5,ST12,13,46000.0,158000.0,9.50,rural_background,1707667200,1707670800,4.5656,2.7945
STA-E14-ST01-0,ST01,14,14000.0,118000.0,3.50,urban_traffic,1708077600,1708081200,6.3258,3.6317
STA-E14-ST01-1,ST01,14,14000.0,118000.0,3.50,urban_traffic,1708081200,1708084800,9.2320,3.8661
STA-E14-ST01-2,ST01,14,14000.0,118000.0,3.50,urban_traffic,1708084800,1708088400,0.0860,4.0591
STA-E14-ST01-3,ST01,14,14000.0,118000.0,3.50,urban_traffic,1708088400,1708092000,-2.7264,3.6463
STA-E14-ST01-4,ST01,14,14000.0,118000.0,3.50,urban_traffic,1708092000,1708095600,3.6287,3.6101
STA-E14-ST01-5,ST01,14,14000.0,118000.0,3.50,urban_traffic,1708095600,1708099200,10.3410,3.8892
STA-E14-ST02-0,ST02,14,121500.0,101000.0,4.00,urban_background,1708077600,1708081200,18.2826,2.9040
STA-E14-ST02-1,ST02,14,121500.0,101000.0,4.00,urban_background,1708081200,1708084800,9.9089,2.9815
STA-E14-ST02-2,ST02,14,121500.0,101000.0,4.00,urban_background,1708084800,1708088400,12.5658,2.8452
STA-E14-ST02-3,ST02,14,121500.0,101000.0,4.00,urban_background,1708088400,1708092000,20.6349,3.0136
STA-E14-ST02-4,ST02,14,121500.0,101000.0,4.00,urban_background,1708092000,1708095600,29.7981,3.2771
STA-E14-ST02-5,ST02,14,121500.0,101000.0,4.00,urban_background,1708095600,1708099200,57.2358,4.8800
STA-E14-ST03-0,ST03,14,104000.0,88000.0,3.00,urban_traffic,1708077600,1708081200,12.8498,2.9761
STA-E14-ST03-1,ST03,14,104000.0,88000.0,3.00,urban_traffic,1708081200,1708084800,7.9572,2.9986
STA-E14-ST03-2,ST03,14,104000.0,88000.0,3.00,urban_traffic,1708084800,1708088400,10.6432,2.6594
STA-E14-ST03-3,ST03,14,104000.0,88000.0,3.00,urban_traffic,1708088400,1708092000,8.2887,2.6757
STA-E14-ST03-4,ST03,14,104000.0,88000.0,3.00,urban_traffic,1708092000,1708095600,17.4111,3.1688
STA-E14-ST03-5,ST03,14,104000.0,88000.0,3.00,urban_traffic,1708095600,1708099200,43.3702,3.5407
STA-E14-ST04-0,ST04,14,66000.0,132000.0,5.50,suburban_industrial,1708077600,1708081200,7.1990,2.8611
STA-E14-ST04-1,ST04,14,66000.0,132000.0,5.50,suburban_industrial,1708081200,1708084800,8.8352,3.4858
STA-E14-ST04-2,ST04,14,66000.0,132000.0,5.50,suburban_industrial,1708084800,1708088400,10.0417,3.4050
STA-E14-ST04-3,ST04,14,66000.0,132000.0,5.50,suburban_industrial,1708088400,1708092000,2.6709,3.3012
STA-E14-ST04-4,ST04,14,66000.0,132000.0,5.50,suburban_industrial,1708092000,1708095600,7.7762,3.0737
STA-E14-ST04-5,ST04,14,66000.0,132000.0,5.50,suburban_industrial,1708095600,1708099200,19.6719,3.4933
STA-E14-ST05-0,ST05,14,191000.0,92000.0,3.50,urban_traffic,1708077600,1708081200,14.9698,2.1483
STA-E14-ST05-1,ST05,14,191000.0,92000.0,3.50,urban_traffic,1708081200,1708084800,16.2751,2.2364
STA-E14-ST05-2,ST05,14,191000.0,92000.0,3.50,urban_traffic,1708084800,1708088400,14.7468,2.5105
STA-E14-ST05-3,ST05,14,191000.0,92000.0,3.50,urban_traffic,1708088400,1708092000,20.9498,2.4446
STA-E14-ST05-4,ST05,14,191000.0,92000.0,3.50,urban_traffic,1708092000,1708095600,33.3828,3.1973
STA-E14-ST05-5,ST05,14,191000.0,92000.0,3.50,urban_traffic,1708095600,1708099200,58.4253,4.7079
STA-E14-ST06-0,ST06,14,209000.0,118000.0,8.00,suburban_background,1708077600,1708081200,19.2604,2.2666
STA-E14-ST06-1,ST06,14,209000.0,118000.0,8.00,suburban_background,1708081200,1708084800,12.7590,2.4644
STA-E14-ST06-2,ST06,14,209000.0,118000.0,8.00,suburban_background,1708084800,1708088400,7.9744,2.6112
STA-E14-ST06-3,ST06,14,209000.0,118000.0,8.00,suburban_background,1708088400,1708092000,12.6525,2.5916
STA-E14-ST06-4,ST06,14,209000.0,118000.0,8.00,suburban_background,1708092000,1708095600,22.1885,2.5866
STA-E14-ST06-5,ST06,14,209000.0,118000.0,8.00,suburban_background,1708095600,1708099200,30.7950,3.6197
STA-E14-ST07-0,ST07,14,72000.0,24000.0,4.50,rural_background,1708077600,1708081200,5.6877,2.0828
STA-E14-ST07-1,ST07,14,72000.0,24000.0,4.50,rural_background,1708081200,1708084800,-0.2603,2.6180
STA-E14-ST07-2,ST07,14,72000.0,24000.0,4.50,rural_background,1708084800,1708088400,4.5748,2.7390
STA-E14-ST07-3,ST07,14,72000.0,24000.0,4.50,rural_background,1708088400,1708092000,6.1457,2.3531
STA-E14-ST07-4,ST07,14,72000.0,24000.0,4.50,rural_background,1708092000,1708095600,9.8803,2.4588
STA-E14-ST07-5,ST07,14,72000.0,24000.0,4.50,rural_background,1708095600,1708099200,8.6724,2.5924
STA-E14-ST08-0,ST08,14,144000.0,28000.0,3.00,rural_traffic,1708077600,1708081200,6.1331,3.2600
STA-E14-ST08-1,ST08,14,144000.0,28000.0,3.00,rural_traffic,1708081200,1708084800,0.0253,3.5430
STA-E14-ST08-2,ST08,14,144000.0,28000.0,3.00,rural_traffic,1708084800,1708088400,5.2663,3.0695
STA-E14-ST08-3,ST08,14,144000.0,28000.0,3.00,rural_traffic,1708088400,1708092000,7.4906,3.5109
STA-E14-ST08-4,ST08,14,144000.0,28000.0,3.00,rural_traffic,1708092000,1708095600,3.6993,3.5730
STA-E14-ST08-5,ST08,14,144000.0,28000.0,3.00,rural_traffic,1708095600,1708099200,12.5462,3.6787
STA-E14-ST09-0,ST09,14,30000.0,66000.0,4.00,suburban_traffic,1708077600,1708081200,10.8234,2.4435
STA-E14-ST09-1,ST09,14,30000.0,66000.0,4.00,suburban_traffic,1708081200,1708084800,5.6646,2.2781
STA-E14-ST09-2,ST09,14,30000.0,66000.0,4.00,suburban_traffic,1708084800,1708088400,4.6439,2.7638
STA-E14-ST09-3,ST09,14,30000.0,66000.0,4.00,suburban_traffic,1708088400,1708092000,8.6611,2.4727
STA-E14-ST09-4,ST09,14,30000.0,66000.0,4.00,suburban_traffic,1708092000,1708095600,8.4431,2.4508
STA-E14-ST09-5,ST09,14,30000.0,66000.0,4.00,suburban_traffic,1708095600,1708099200,11.8274,2.9882
STA-E14-ST10-0,ST10,14,96000.0,60000.0,6.00,rural_background,1708077600,1708081200,0.3735,3.5397
STA-E14-ST10-1,ST10,14,96000.0,60000.0,6.00,rural_background,1708081200,1708084800,-2.5659,3.0813
STA-E14-ST10-2,ST10,14,96000.0,60000.0,6.00,rural_background,1708084800,1708088400,-1.8315,3.9971
STA-E14-ST10-3,ST10,14,96000.0,60000.0,6.00,rural_background,1708088400,1708092000,3.6745,3.2145
STA-E14-ST10-4,ST10,14,96000.0,60000.0,6.00,rural_background,1708092000,1708095600,6.6667,3.1772
STA-E14-ST10-5,ST10,14,96000.0,60000.0,6.00,rural_background,1708095600,1708099200,7.8975,3.5252
STA-E14-ST11-0,ST11,14,176000.0,152000.0,5.00,suburban_background,1708077600,1708081200,19.4666,3.4202
STA-E14-ST11-1,ST11,14,176000.0,152000.0,5.00,suburban_background,1708081200,1708084800,18.2325,3.1489
STA-E14-ST11-2,ST11,14,176000.0,152000.0,5.00,suburban_background,1708084800,1708088400,18.8882,3.1024
STA-E14-ST11-3,ST11,14,176000.0,152000.0,5.00,suburban_background,1708088400,1708092000,11.6961,3.9155
STA-E14-ST11-4,ST11,14,176000.0,152000.0,5.00,suburban_background,1708092000,1708095600,12.4126,3.5520
STA-E14-ST11-5,ST11,14,176000.0,152000.0,5.00,suburban_background,1708095600,1708099200,26.0832,4.2945
STA-E14-ST12-0,ST12,14,46000.0,158000.0,9.50,rural_background,1708077600,1708081200,7.5273,3.1962
STA-E14-ST12-1,ST12,14,46000.0,158000.0,9.50,rural_background,1708081200,1708084800,4.7293,3.0698
STA-E14-ST12-2,ST12,14,46000.0,158000.0,9.50,rural_background,1708084800,1708088400,4.9321,3.2306
STA-E14-ST12-3,ST12,14,46000.0,158000.0,9.50,rural_background,1708088400,1708092000,7.2244,3.1687
STA-E14-ST12-4,ST12,14,46000.0,158000.0,9.50,rural_background,1708092000,1708095600,6.1528,3.6038
STA-E14-ST12-5,ST12,14,46000.0,158000.0,9.50,rural_background,1708095600,1708099200,13.1728,3.6175
